user_id,topic_id,was_interaction,predict_proba
390746,1031,0.0,0.4818788170814514
390746,952,0.0,0.5002048015594482
390746,3247,0.0,0.47705209255218506
390746,951,0.0,0.47986486554145813
390746,964,0.0,0.4908677637577057
390746,987,0.0,0.4884189963340759
390746,992,0.0,0.4767504930496216
390746,4097,0.0,0.47280800342559814
390746,1002,0.0,0.48894333839416504
390746,1003,0.0,0.49773821234703064
390746,2055,0.0,0.4799002707004547
390746,2045,0.0,0.47960516810417175
390746,2064,0.0,0.48280802369117737
390746,970,0.0,0.48089271783828735
390746,3111,0.0,0.4775577783584595
390746,3110,0.0,0.4831174612045288
390746,956,0.0,0.4965449869632721
390746,1067,0.0,0.47474703192710876
390746,986,0.0,0.4931177794933319
390746,4096,0.0,0.4701980650424957
390746,963,0.0,0.4720400273799896
390746,957,0.0,0.4898338317871094
390746,962,0.0,0.4761185944080353
390746,1041,0.0,0.48798009753227234
390746,1029,0.0,0.4803321957588196
390746,1024,0.0,0.46648937463760376
390746,3246,0.0,0.4839797616004944
390746,1005,0.0,0.47900277376174927
402469,1061,0.0,0.47703802585601807
402469,1060,0.0,0.4931427240371704
402469,1062,0.0,0.4850505590438843
402469,1059,0.0,0.4905237853527069
402469,1063,0.0,0.4774022102355957
402469,974,0.0,0.4941825270652771
402469,1018,0.0,0.5081155300140381
402469,2023,0.0,0.4700082838535309
402469,958,0.0,0.48242756724357605
402469,997,0.0,0.4917919933795929
402469,1036,0.0,0.4907335937023163
402469,973,0.0,0.4893321990966797
402469,1010,0.0,0.5001848340034485
402469,1046,0.0,0.4744466543197632
402469,3112,0.0,0.48057469725608826
402469,972,0.0,0.4763062298297882
402469,978,0.0,0.477637380361557
402469,1051,0.0,0.4778991639614105
402469,971,0.0,0.4738580584526062
402469,1007,0.0,0.4907790720462799
402469,1001,0.0,0.47998276352882385
402469,3,0.0,0.4779084324836731
402469,1031,0.0,0.4874647855758667
402469,952,0.0,0.49835723638534546
402469,3247,0.0,0.47660768032073975
402469,951,0.0,0.4714425802230835
402469,964,0.0,0.4886164367198944
402469,987,0.0,0.498140424489975
402469,992,0.0,0.4735938608646393
402469,4097,0.0,0.47419723868370056
402469,1002,0.0,0.48889392614364624
402469,1003,0.0,0.4854402244091034
402469,2055,0.0,0.47995251417160034
402469,2045,0.0,0.4709632992744446
402469,2064,0.0,0.47614967823028564
402469,970,0.0,0.4802841246128082
402469,3111,0.0,0.4661013185977936
402469,3110,0.0,0.4823401868343353
402469,956,1.0,0.48272818326950073
402469,1067,0.0,0.473857581615448
402469,986,0.0,0.484097957611084
402469,4096,0.0,0.4664860665798187
402469,963,0.0,0.47533151507377625
402469,957,0.0,0.47996798157691956
402469,962,0.0,0.4738492965698242
402469,1041,0.0,0.47551512718200684
402469,1029,0.0,0.4892037808895111
402469,1024,0.0,0.47113701701164246
402469,3246,0.0,0.47765761613845825
402469,1005,0.0,0.47088947892189026
391100,1061,0.0,0.48370620608329773
391100,1060,0.0,0.49944570660591125
391100,1062,0.0,0.5007488131523132
391100,1059,0.0,0.4905346632003784
391100,1063,0.0,0.48662397265434265
391100,974,0.0,0.502867579460144
391100,1018,0.0,0.5037170052528381
391100,2023,0.0,0.4687279164791107
391100,958,0.0,0.49660325050354004
391100,997,0.0,0.5023396015167236
391100,1036,0.0,0.49142539501190186
391100,973,0.0,0.4913477897644043
391100,1010,0.0,0.5123581886291504
391100,1046,0.0,0.48486608266830444
391100,3112,0.0,0.47970396280288696
391100,972,0.0,0.48409438133239746
391100,978,0.0,0.48784828186035156
391100,1051,0.0,0.4796421229839325
391100,971,0.0,0.4804011285305023
391100,1007,0.0,0.501593828201294
391100,1001,0.0,0.48242753744125366
391100,3,0.0,0.48355090618133545
391100,1031,0.0,0.4889219105243683
391100,952,0.0,0.5031350255012512
391100,3247,0.0,0.47747090458869934
391100,951,0.0,0.48106810450553894
391100,964,0.0,0.4976623058319092
391100,987,0.0,0.5013280510902405
391100,992,0.0,0.4824294149875641
391100,4097,0.0,0.4820672273635864
391100,1002,0.0,0.48923617601394653
391100,1003,0.0,0.4879285991191864
391100,2055,0.0,0.49578776955604553
391100,2045,0.0,0.47589564323425293
391100,2064,0.0,0.4907688498497009
391100,970,0.0,0.4911910593509674
391100,3111,0.0,0.4746629297733307
391100,3110,0.0,0.48201000690460205
391100,956,0.0,0.4904216229915619
391100,1067,0.0,0.471086323261261
391100,986,0.0,0.48525628447532654
391100,4096,0.0,0.47078534960746765
391100,963,1.0,0.46775293350219727
391100,957,0.0,0.48755404353141785
391100,962,0.0,0.4740203320980072
391100,1041,0.0,0.4885590672492981
391100,1029,0.0,0.48960578441619873
391100,1024,0.0,0.4776175320148468
391100,3246,0.0,0.48201459646224976
391100,1005,0.0,0.4696367681026459
387937,1061,0.0,0.4818457067012787
387937,1060,0.0,0.4949371814727783
387937,1062,0.0,0.49317365884780884
387937,1059,0.0,0.49183812737464905
387937,1063,0.0,0.4792415201663971
387937,974,0.0,0.49239668250083923
387937,1018,0.0,0.5026540160179138
387937,2023,0.0,0.4720920920372009
387937,958,0.0,0.49057644605636597
387937,997,0.0,0.49447476863861084
387937,1036,0.0,0.48364368081092834
387937,973,0.0,0.48867517709732056
387937,1010,0.0,0.5031041502952576
387937,1046,0.0,0.4817769229412079
387937,3112,0.0,0.48186641931533813
387937,972,0.0,0.48330724239349365
387937,978,1.0,0.47757115960121155
387937,1051,0.0,0.4802095592021942
387937,971,0.0,0.48852354288101196
387937,1007,0.0,0.5002037286758423
387937,1001,0.0,0.477120578289032
387937,3,0.0,0.48324641585350037
387937,1031,0.0,0.49041318893432617
387937,952,0.0,0.49013862013816833
387937,3247,0.0,0.4797174632549286
387937,951,0.0,0.47098904848098755
387937,964,0.0,0.4889957010746002
387937,987,0.0,0.4984312653541565
387937,992,0.0,0.48146504163742065
387937,4097,0.0,0.4768576920032501
387937,1002,0.0,0.48752835392951965
387937,1003,0.0,0.4905150532722473
387937,2055,0.0,0.4853937029838562
387937,2045,0.0,0.4701000452041626
387937,2064,0.0,0.48177430033683777
387937,970,0.0,0.4840717315673828
387937,3111,0.0,0.46825361251831055
387937,3110,0.0,0.4814545512199402
387937,956,0.0,0.48308685421943665
387937,1067,0.0,0.47246694564819336
387937,986,0.0,0.4819825291633606
387937,4096,0.0,0.4676917493343353
387937,963,0.0,0.4714604318141937
387937,957,0.0,0.4819507896900177
387937,962,0.0,0.47021713852882385
387937,1041,0.0,0.4815737307071686
387937,1029,0.0,0.485819935798645
387937,1024,0.0,0.47673413157463074
387937,3246,0.0,0.47388380765914917
387937,1005,0.0,0.4757418632507324
390762,1061,0.0,0.47607114911079407
390762,1060,0.0,0.4933330714702606
390762,1062,0.0,0.49368816614151
390762,1059,0.0,0.4847753047943115
390762,1063,0.0,0.4803423285484314
390762,974,1.0,0.4978524148464203
390762,1018,0.0,0.5026381015777588
390762,2023,0.0,0.4622615575790405
390762,958,0.0,0.494403600692749
390762,997,0.0,0.4937715530395508
390762,1036,0.0,0.4917896091938019
390762,973,0.0,0.490933358669281
390762,1010,0.0,0.5083990097045898
390762,1046,0.0,0.4837319254875183
390762,3112,0.0,0.4777088761329651
390762,972,0.0,0.47811293601989746
390762,978,0.0,0.4830965995788574
390762,1051,0.0,0.48438000679016113
390762,971,0.0,0.4787841737270355
390762,1007,0.0,0.5046731233596802
390762,1001,0.0,0.4783138930797577
390762,3,0.0,0.47983697056770325
390762,1031,0.0,0.4852060377597809
390762,952,0.0,0.49622780084609985
390762,3247,0.0,0.47264364361763
390762,951,0.0,0.46878743171691895
390762,964,0.0,0.4850446283817291
390762,987,0.0,0.48056477308273315
390762,992,0.0,0.47413817048072815
390762,4097,0.0,0.47143304347991943
390762,1002,0.0,0.4934370219707489
390762,1003,0.0,0.4889604151248932
390762,2055,0.0,0.4829736351966858
390762,2045,0.0,0.4757644236087799
390762,2064,0.0,0.4821920394897461
390762,970,0.0,0.48238757252693176
390762,3111,0.0,0.47037070989608765
390762,3110,0.0,0.47302210330963135
390762,956,0.0,0.48755255341529846
390762,1067,0.0,0.46483099460601807
390762,986,0.0,0.4800340235233307
390762,4096,0.0,0.46828895807266235
390762,963,0.0,0.4652624726295471
390762,957,0.0,0.4921184480190277
390762,962,0.0,0.474283367395401
390762,1041,0.0,0.48800280690193176
390762,1029,0.0,0.4760381281375885
390762,1024,0.0,0.4755561053752899
390762,3246,0.0,0.47890838980674744
390762,1005,0.0,0.47127264738082886
389711,1061,0.0,0.4787736237049103
389711,1060,0.0,0.49444735050201416
389711,1062,0.0,0.49886614084243774
389711,1059,0.0,0.4899570643901825
389711,1063,0.0,0.4766637086868286
389711,974,0.0,0.4978213906288147
389711,1018,0.0,0.50052410364151
389711,2023,0.0,0.46761661767959595
389711,958,0.0,0.49504590034484863
389711,997,0.0,0.49488240480422974
389711,1036,0.0,0.48508748412132263
389711,973,0.0,0.4957616329193115
389711,1010,0.0,0.5094062089920044
389711,1046,0.0,0.4787655770778656
389711,3112,0.0,0.4779719114303589
389711,972,0.0,0.4804144501686096
389711,978,0.0,0.4775577783584595
389711,1051,0.0,0.47754570841789246
389711,971,0.0,0.4772338271141052
389711,1007,0.0,0.5004209280014038
389711,1001,0.0,0.4691419005393982
389711,3,1.0,0.47971343994140625
389711,1031,0.0,0.48208561539649963
389711,952,0.0,0.4977480173110962
389711,3247,0.0,0.47624728083610535
389711,951,0.0,0.47028252482414246
389711,964,0.0,0.4917246401309967
389711,987,0.0,0.49550625681877136
389711,992,0.0,0.47638627886772156
389711,4097,0.0,0.4731748402118683
389711,1002,0.0,0.4840197265148163
389711,1003,0.0,0.48713448643684387
389711,2055,0.0,0.48085281252861023
389711,2045,0.0,0.46899905800819397
389711,2064,0.0,0.4850071370601654
389711,970,0.0,0.48904070258140564
389711,3111,0.0,0.4694480299949646
389711,3110,0.0,0.48074647784233093
389711,956,0.0,0.4834582507610321
389711,1067,0.0,0.4666813313961029
389711,986,0.0,0.48092585802078247
389711,4096,0.0,0.4682537019252777
389711,963,0.0,0.46393725275993347
389711,957,0.0,0.4835616946220398
389711,962,0.0,0.4676564931869507
389711,1041,0.0,0.4764632284641266
389711,1029,0.0,0.4876154065132141
389711,1024,0.0,0.46913906931877136
389711,3246,0.0,0.4779501259326935
389711,1005,0.0,0.47840118408203125
387731,1061,0.0,0.4637259542942047
387731,1060,0.0,0.47607871890068054
387731,1062,0.0,0.4759029448032379
387731,1059,0.0,0.47188425064086914
387731,1063,0.0,0.46715402603149414
387731,974,0.0,0.48465263843536377
387731,1018,0.0,0.48741018772125244
387731,2023,0.0,0.4529097080230713
387731,958,1.0,0.4779761731624603
387731,997,0.0,0.47943055629730225
387731,1036,0.0,0.4772127568721771
387731,973,0.0,0.4767906963825226
387731,1010,0.0,0.49485325813293457
387731,1046,0.0,0.46446493268013
387731,3112,0.0,0.46203088760375977
387731,972,0.0,0.4596439003944397
387731,978,0.0,0.46870675683021545
387731,1051,0.0,0.46663475036621094
387731,971,0.0,0.45861056447029114
387731,1007,0.0,0.481046587228775
387731,1001,0.0,0.45841583609580994
387731,3,0.0,0.4592863917350769
387731,1031,0.0,0.4581899642944336
387731,952,0.0,0.47960105538368225
387731,3247,0.0,0.4601280987262726
387731,951,0.0,0.459477037191391
387731,964,0.0,0.464203417301178
387731,987,0.0,0.46726498007774353
387731,992,0.0,0.4483335614204407
387731,4097,0.0,0.45682936906814575
387731,1002,0.0,0.46655529737472534
387731,1003,0.0,0.47171342372894287
387731,2055,0.0,0.47145870327949524
387731,2045,0.0,0.4600978493690491
387731,2064,0.0,0.46467798948287964
387731,970,0.0,0.46220862865448
387731,3111,0.0,0.45632436871528625
387731,3110,0.0,0.46420297026634216
387731,956,0.0,0.4624110460281372
387731,1067,0.0,0.45445162057876587
387731,986,0.0,0.4629575312137604
387731,4096,0.0,0.45847856998443604
387731,963,0.0,0.4510163366794586
387731,957,0.0,0.46867093443870544
387731,962,0.0,0.45120784640312195
387731,1041,0.0,0.46419063210487366
387731,1029,0.0,0.45785561203956604
387731,1024,0.0,0.4607318937778473
387731,3246,0.0,0.46100279688835144
387731,1005,0.0,0.4492305517196655
390759,1061,0.0,0.47320556640625
390759,1060,0.0,0.48776403069496155
390759,1062,0.0,0.4857954978942871
390759,1059,0.0,0.48678678274154663
390759,1063,0.0,0.4733334183692932
390759,974,1.0,0.49235647916793823
390759,1018,0.0,0.4919125437736511
390759,2023,0.0,0.46334108710289
390759,958,0.0,0.489896297454834
390759,997,0.0,0.48707881569862366
390759,1036,0.0,0.4926813840866089
390759,973,0.0,0.4890255928039551
390759,1010,0.0,0.5003507733345032
390759,1046,0.0,0.47844988107681274
390759,3112,0.0,0.4737555682659149
390759,972,0.0,0.47716301679611206
390759,978,0.0,0.4769752621650696
390759,1051,0.0,0.47763118147850037
390759,971,0.0,0.4688342213630676
390759,1007,0.0,0.4875650405883789
390759,1001,0.0,0.4747255742549896
390759,3,0.0,0.4747830331325531
390759,1031,0.0,0.47794386744499207
390759,952,0.0,0.4890217185020447
390759,3247,0.0,0.46850094199180603
390759,951,0.0,0.46985942125320435
390759,964,0.0,0.484242707490921
390759,987,0.0,0.4857342839241028
390759,992,0.0,0.4794289171695709
390759,4097,0.0,0.4657107889652252
390759,1002,0.0,0.48575928807258606
390759,1003,0.0,0.48077961802482605
390759,2055,0.0,0.47497856616973877
390759,2045,0.0,0.47207093238830566
390759,2064,0.0,0.4807957112789154
390759,970,0.0,0.48474201560020447
390759,3111,0.0,0.46760591864585876
390759,3110,0.0,0.48112165927886963
390759,956,0.0,0.4942457675933838
390759,1067,0.0,0.46525490283966064
390759,986,0.0,0.48668789863586426
390759,4096,0.0,0.46246907114982605
390759,963,0.0,0.46715933084487915
390759,957,0.0,0.4751635789871216
390759,962,0.0,0.46844324469566345
390759,1041,0.0,0.47607195377349854
390759,1029,0.0,0.48093298077583313
390759,1024,0.0,0.47051069140434265
390759,3246,0.0,0.47930848598480225
390759,1005,0.0,0.46920403838157654
402630,1061,0.0,0.4738389551639557
402630,1060,0.0,0.4851454794406891
402630,1062,0.0,0.4852868318557739
402630,1059,0.0,0.47779130935668945
402630,1063,0.0,0.4740293323993683
402630,974,0.0,0.4835473299026489
402630,1018,0.0,0.48732081055641174
402630,2023,0.0,0.47047296166419983
402630,958,0.0,0.4899214208126068
402630,997,0.0,0.4851762354373932
402630,1036,0.0,0.47506293654441833
402630,973,0.0,0.4807835817337036
402630,1010,0.0,0.49558576941490173
402630,1046,0.0,0.47008466720581055
402630,3112,0.0,0.47172772884368896
402630,972,0.0,0.4698837995529175
402630,978,0.0,0.4737122356891632
402630,1051,0.0,0.47829240560531616
402630,971,0.0,0.46853575110435486
402630,1007,0.0,0.4872992932796478
402630,1001,0.0,0.46869948506355286
402630,3,0.0,0.47315239906311035
402630,1031,0.0,0.47851476073265076
402630,952,0.0,0.48505374789237976
402630,3247,0.0,0.47057023644447327
402630,951,0.0,0.46103230118751526
402630,964,0.0,0.48300063610076904
402630,987,0.0,0.4820437431335449
402630,992,0.0,0.4708423316478729
402630,4097,0.0,0.47032514214515686
402630,1002,0.0,0.47429338097572327
402630,1003,0.0,0.47915512323379517
402630,2055,0.0,0.47749215364456177
402630,2045,0.0,0.46455705165863037
402630,2064,0.0,0.47533437609672546
402630,970,0.0,0.47498664259910583
402630,3111,0.0,0.4628872275352478
402630,3110,0.0,0.47135263681411743
402630,956,1.0,0.47751927375793457
402630,1067,0.0,0.45894646644592285
402630,986,0.0,0.4685654938220978
402630,4096,0.0,0.46327120065689087
402630,963,0.0,0.4637560248374939
402630,957,0.0,0.4828740656375885
402630,962,0.0,0.4651627838611603
402630,1041,0.0,0.4687892198562622
402630,1029,0.0,0.46758970618247986
402630,1024,0.0,0.4655826687812805
402630,3246,0.0,0.46832942962646484
402630,1005,0.0,0.4708378314971924
404203,1061,0.0,0.47844991087913513
404203,1060,0.0,0.49172845482826233
404203,1062,1.0,0.493904709815979
404203,1059,0.0,0.49865737557411194
404203,1063,0.0,0.4755008816719055
404203,974,0.0,0.4921923875808716
404203,1018,0.0,0.5037079453468323
404203,2023,0.0,0.4724312424659729
404203,958,0.0,0.4906716048717499
404203,997,0.0,0.48403650522232056
404203,1036,0.0,0.48562756180763245
404203,973,0.0,0.48372048139572144
404203,1010,0.0,0.5032963156700134
404203,1046,0.0,0.4820386469364166
404203,3112,0.0,0.4741498529911041
404203,972,0.0,0.4824603796005249
404203,978,0.0,0.4812214970588684
404203,1051,0.0,0.4787123203277588
404203,971,0.0,0.47148433327674866
404203,1007,0.0,0.4894382953643799
404203,1001,0.0,0.4866122901439667
404203,3,0.0,0.4737279713153839
404203,1031,0.0,0.4864557385444641
404203,952,0.0,0.49749669432640076
404203,3247,0.0,0.4866834282875061
404203,951,0.0,0.4789920151233673
404203,964,0.0,0.483473539352417
404203,987,0.0,0.4921371638774872
404203,992,0.0,0.47481662034988403
404203,4097,0.0,0.47200536727905273
404203,1002,0.0,0.48715558648109436
404203,1003,0.0,0.47976163029670715
404203,2055,0.0,0.47601592540740967
404203,2045,0.0,0.4714527726173401
404203,2064,0.0,0.4845651090145111
404203,970,0.0,0.4681439697742462
404203,3111,0.0,0.47256845235824585
404203,3110,0.0,0.4778270721435547
404203,956,0.0,0.48174840211868286
404203,1067,0.0,0.4704028367996216
404203,986,0.0,0.47737863659858704
404203,4096,0.0,0.46821609139442444
404203,963,0.0,0.47147926688194275
404203,957,0.0,0.4787180423736572
404203,962,0.0,0.4730362892150879
404203,1041,0.0,0.48109200596809387
404203,1029,0.0,0.48516491055488586
404203,1024,0.0,0.4726089835166931
404203,3246,0.0,0.47764408588409424
404203,1005,0.0,0.47759202122688293
387942,1061,0.0,0.479082316160202
387942,1060,0.0,0.4918498992919922
387942,1062,0.0,0.49169686436653137
387942,1059,0.0,0.4952089488506317
387942,1063,0.0,0.48284220695495605
387942,974,1.0,0.4951358735561371
387942,1018,0.0,0.5051267743110657
387942,2023,0.0,0.468822181224823
387942,958,0.0,0.4928175210952759
387942,997,0.0,0.49389076232910156
387942,1036,0.0,0.478947252035141
387942,973,0.0,0.4927918314933777
387942,1010,0.0,0.5039902329444885
387942,1046,0.0,0.4836696684360504
387942,3112,0.0,0.4787091314792633
387942,972,0.0,0.48116961121559143
387942,978,0.0,0.47969019412994385
387942,1051,0.0,0.48337456583976746
387942,971,0.0,0.4791189432144165
387942,1007,0.0,0.49383488297462463
387942,1001,0.0,0.4817691147327423
387942,3,0.0,0.4760099947452545
387942,1031,0.0,0.4889602065086365
387942,952,0.0,0.49382615089416504
387942,3247,0.0,0.4786495864391327
387942,951,0.0,0.47559669613838196
387942,964,0.0,0.48636242747306824
387942,987,0.0,0.4977874159812927
387942,992,0.0,0.47092849016189575
387942,4097,0.0,0.46700212359428406
387942,1002,0.0,0.4818803668022156
387942,1003,0.0,0.48237547278404236
387942,2055,0.0,0.47499558329582214
387942,2045,0.0,0.4737178087234497
387942,2064,0.0,0.47825291752815247
387942,970,0.0,0.47409358620643616
387942,3111,0.0,0.48161643743515015
387942,3110,0.0,0.4761492908000946
387942,956,0.0,0.4901052415370941
387942,1067,0.0,0.4707031548023224
387942,986,0.0,0.4818364083766937
387942,4096,0.0,0.47038888931274414
387942,963,0.0,0.4717579782009125
387942,957,0.0,0.48608240485191345
387942,962,0.0,0.4736334979534149
387942,1041,0.0,0.4695180058479309
387942,1029,0.0,0.48609063029289246
387942,1024,0.0,0.4715796113014221
387942,3246,0.0,0.4759681820869446
387942,1005,0.0,0.4738411605358124
389914,1061,0.0,0.4812534749507904
389914,1060,0.0,0.4904487431049347
389914,1062,0.0,0.49621090292930603
389914,1059,0.0,0.4890344738960266
389914,1063,0.0,0.4778324067592621
389914,974,0.0,0.491677850484848
389914,1018,0.0,0.49661940336227417
389914,2023,0.0,0.4749865233898163
389914,958,0.0,0.49667662382125854
389914,997,1.0,0.48810774087905884
389914,1036,0.0,0.48399651050567627
389914,973,0.0,0.48755183815956116
389914,1010,0.0,0.5048590898513794
389914,1046,0.0,0.4844273328781128
389914,3112,0.0,0.48268067836761475
389914,972,0.0,0.4870505630970001
389914,978,0.0,0.48583129048347473
389914,1051,0.0,0.4799838066101074
389914,971,0.0,0.479084849357605
389914,1007,0.0,0.48991620540618896
389914,1001,0.0,0.484894335269928
389914,3,0.0,0.47570857405662537
389914,1031,0.0,0.48745039105415344
389914,952,0.0,0.49337926506996155
389914,3247,0.0,0.4775052070617676
389914,951,0.0,0.4738422632217407
389914,964,0.0,0.49248769879341125
389914,987,0.0,0.4941888153553009
389914,992,0.0,0.48212572932243347
389914,4097,0.0,0.47548094391822815
389914,1002,0.0,0.48343947529792786
389914,1003,0.0,0.49548929929733276
389914,2055,0.0,0.48588961362838745
389914,2045,0.0,0.4641570448875427
389914,2064,0.0,0.47914400696754456
389914,970,0.0,0.48493582010269165
389914,3111,0.0,0.47322678565979004
389914,3110,0.0,0.47959232330322266
389914,956,0.0,0.4869563579559326
389914,1067,0.0,0.46658429503440857
389914,986,0.0,0.48404720425605774
389914,4096,0.0,0.47388917207717896
389914,963,0.0,0.4755370020866394
389914,957,0.0,0.4832654595375061
389914,962,0.0,0.4708782732486725
389914,1041,0.0,0.48658686876296997
389914,1029,0.0,0.4808664321899414
389914,1024,0.0,0.47602415084838867
389914,3246,0.0,0.4764467477798462
389914,1005,0.0,0.4860197603702545
394538,1061,0.0,0.46672323346138
394538,1060,0.0,0.4786723256111145
394538,1062,0.0,0.4857937693595886
394538,1059,0.0,0.4784488379955292
394538,1063,1.0,0.46817970275878906
394538,974,0.0,0.48228785395622253
394538,1018,0.0,0.49491575360298157
394538,2023,0.0,0.45783743262290955
394538,958,0.0,0.48185816407203674
394538,997,0.0,0.47474563121795654
394538,1036,0.0,0.4729163944721222
394538,973,0.0,0.4789488911628723
394538,1010,0.0,0.49483463168144226
394538,1046,0.0,0.47495758533477783
394538,3112,0.0,0.4675390422344208
394538,972,0.0,0.47240766882896423
394538,978,0.0,0.46994975209236145
394538,1051,0.0,0.4742923080921173
394538,971,0.0,0.46470874547958374
394538,1007,0.0,0.4789089858531952
394538,1001,0.0,0.4710085690021515
394538,3,0.0,0.4680749475955963
394538,1031,0.0,0.46929433941841125
394538,952,0.0,0.4812854528427124
394538,3247,0.0,0.4658013880252838
394538,951,0.0,0.4589182138442993
394538,964,0.0,0.47641831636428833
394538,987,0.0,0.47360652685165405
394538,992,0.0,0.45816248655319214
394538,4097,0.0,0.46982648968696594
394538,1002,0.0,0.47484150528907776
394538,1003,0.0,0.48294055461883545
394538,2055,0.0,0.47138577699661255
394538,2045,0.0,0.4587906002998352
394538,2064,0.0,0.4670813977718353
394538,970,0.0,0.469570517539978
394538,3111,0.0,0.46461936831474304
394538,3110,0.0,0.47021961212158203
394538,956,0.0,0.4758526384830475
394538,1067,0.0,0.46268680691719055
394538,986,0.0,0.478069543838501
394538,4096,0.0,0.4618005156517029
394538,963,0.0,0.4636971056461334
394538,957,0.0,0.46811428666114807
394538,962,0.0,0.4587223529815674
394538,1041,0.0,0.47703734040260315
394538,1029,0.0,0.47005710005760193
394538,1024,0.0,0.45962709188461304
394538,3246,0.0,0.46417665481567383
394538,1005,0.0,0.46163755655288696
399013,1061,0.0,0.46266353130340576
399013,1060,0.0,0.47682085633277893
399013,1062,0.0,0.481933057308197
399013,1059,0.0,0.48405346274375916
399013,1063,0.0,0.47162240743637085
399013,974,0.0,0.49322783946990967
399013,1018,0.0,0.4928717315196991
399013,2023,0.0,0.4626401662826538
399013,958,0.0,0.4862256348133087
399013,997,0.0,0.48075833916664124
399013,1036,0.0,0.4757262170314789
399013,973,0.0,0.4850870966911316
399013,1010,0.0,0.49456408619880676
399013,1046,0.0,0.4768795073032379
399013,3112,0.0,0.4711398482322693
399013,972,0.0,0.4627998471260071
399013,978,0.0,0.47535011172294617
399013,1051,0.0,0.47313469648361206
399013,971,0.0,0.4678357243537903
399013,1007,0.0,0.4951024055480957
399013,1001,0.0,0.47358280420303345
399013,3,0.0,0.4659334421157837
399013,1031,0.0,0.4813491404056549
399013,952,0.0,0.48463788628578186
399013,3247,0.0,0.46514999866485596
399013,951,0.0,0.46242985129356384
399013,964,0.0,0.47554683685302734
399013,987,0.0,0.4846091568470001
399013,992,0.0,0.46559420228004456
399013,4097,0.0,0.46261265873908997
399013,1002,0.0,0.47133970260620117
399013,1003,1.0,0.477308452129364
399013,2055,0.0,0.46883296966552734
399013,2045,0.0,0.45817995071411133
399013,2064,0.0,0.4712486267089844
399013,970,0.0,0.47181105613708496
399013,3111,0.0,0.47365307807922363
399013,3110,0.0,0.46762630343437195
399013,956,0.0,0.4794391095638275
399013,1067,0.0,0.45495086908340454
399013,986,0.0,0.4735197126865387
399013,4096,0.0,0.46711331605911255
399013,963,0.0,0.45921826362609863
399013,957,0.0,0.47455981373786926
399013,962,0.0,0.46180132031440735
399013,1041,0.0,0.465149462223053
399013,1029,0.0,0.47632819414138794
399013,1024,0.0,0.4654374420642853
399013,3246,0.0,0.46732982993125916
399013,1005,0.0,0.4676576852798462
387938,1061,0.0,0.48728787899017334
